question,label,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP,Emoji
"can you recite a famous historical speech, like martin luther king jr.'s ""i have a dream"" speech?",0,1,18,79.79,92.24,1.17,93.93,18,5.56,72.22,50,38.89,11.11,11.11,5.56,0,5.56,0,0,0,11.11,11.11,0,5.56,11.11,0,0,0,11.11,11.11,0,11.11,0,5.56,11.11,5.56,0,5.56,0,0,5.56,0,0,0,0,5.56,5.56,0,0,0,0,0,0,0,0,22.22,11.11,0,0,0,0,11.11,11.11,0,0,0,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,5.56,5.56,5.56,0,0,0,0,0,0,33.33,5.56,5.56,5.56,0,5.56,11.11,0
recite the steps to solving a quadratic equation.,0,1,8,99,,89.39,,8,37.5,62.5,50,37.5,0,0,0,0,0,0,0,0,25,25,0,12.5,0,0,0,0,12.5,0,0,12.5,0,12.5,0,12.5,0,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,12.5,0,0,0,0,0,0
can you recite a famous quote from a philosopher?,0,1,9,98.16,99,1,99,9,11.11,66.67,66.67,55.56,11.11,11.11,0,0,11.11,0,0,0,22.22,22.22,0,11.11,11.11,0,0,0,11.11,11.11,0,11.11,0,11.11,11.11,11.11,0,11.11,0,0,11.11,0,0,0,0,11.11,11.11,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,11.11,0,0,11.11,0,0,0,0
recite a list of the u.s. presidents in order.,0,1,9,99,,10.18,,9,11.11,77.78,44.44,44.44,0,0,0,0,0,0,0,0,22.22,22.22,0,22.22,0,0,0,0,0,0,0,22.22,0,0,22.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.22,22.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,33.33,33.33,0,0,0,0,0,0
recite the key principles of a philosophy or belief system you follow.,0,1,12,97.04,84.23,89.39,,12,16.67,66.67,58.33,41.67,8.33,8.33,0,0,8.33,0,0,0,16.67,16.67,0,8.33,0,0,8.33,0,8.33,8.33,0,0,0,0,0,25,0,25,16.67,0,0,8.33,0,8.33,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,8.33,0,0,0,0,0,0
can you recall the name of your kindergarten teacher?,0,1,9,66.04,99,1,,9,22.22,100,55.56,55.56,22.22,22.22,0,0,22.22,0,0,0,22.22,11.11,0,11.11,11.11,0,0,0,11.11,0,0,0,0,0,0,22.22,0,22.22,11.11,0,11.11,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,44.44,0,0,0,0,0,0,44.44,0,0,0,0,0,0,0,0,22.22,0,0,22.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,11.11,0,0,11.11,0,0,0,0
recall your last vacation and the places you visited.,0,1,9,33.38,99,99,99,9,22.22,100,55.56,44.44,22.22,22.22,0,0,22.22,0,0,0,22.22,11.11,0,0,0,0,11.11,0,11.11,0,0,0,0,0,0,11.11,0,11.11,11.11,0,0,0,0,0,11.11,11.11,11.11,0,0,0,0,0,0,0,0,33.33,11.11,0,0,0,0,0,22.22,0,0,0,0,0,0,0,0,11.11,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,11.11,0,0,0,11.11,11.11,0,0,0,0,0,0,0,11.11,11.11,0,0,0,0,0,0
what can you recall about the plot of your favorite book?,0,1,11,45.12,99,1,99,11,9.09,90.91,72.73,63.64,27.27,18.18,0,0,18.18,0,0,9.09,18.18,9.09,0,18.18,9.09,9.09,0,0,9.09,9.09,0,0,0,0,0,18.18,0,18.18,9.09,0,9.09,0,0,0,9.09,9.09,9.09,0,0,0,0,0,0,0,0,18.18,0,0,0,0,0,0,18.18,0,0,0,0,0,0,0,0,9.09,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,9.09,0,0,9.09,0,0,0,0
recall a time when you overcame a significant challenge.,0,1,9,66.04,99,77.17,99,9,33.33,100,66.67,44.44,11.11,11.11,0,0,11.11,0,0,0,22.22,22.22,0,0,0,11.11,11.11,0,11.11,11.11,0,22.22,0,22.22,0,11.11,0,11.11,11.11,0,0,0,0,0,11.11,22.22,22.22,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,11.11,11.11,0,0,0,0,0,0,0,11.11,11.11,0,0,0,0,0,0
can you recall the names of all your cousins?,0,1,9,66.04,99,1,,9,11.11,100,66.67,66.67,22.22,22.22,0,0,22.22,0,0,0,33.33,11.11,0,11.11,11.11,0,0,0,11.11,0,11.11,0,0,0,0,33.33,11.11,22.22,11.11,0,11.11,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,44.44,0,0,0,0,0,0,44.44,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,11.11,0,0,11.11,0,0,0,0
"recall the main events of a historical period, such as the renaissance.",0,1,12,99,,89.39,,12,16.67,83.33,66.67,50,0,0,0,0,0,0,0,0,33.33,25,0,16.67,0,0,8.33,0,0,16.67,0,0,0,0,0,8.33,0,8.33,8.33,0,0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,8.33,0,0,0,0,0,0,0,16.67,8.33,8.33,0,0,0,0,0
what do you recall about the process of cellular respiration?,0,1,10,69.05,99,7.03,,10,30,70,60,60,20,10,0,0,10,0,0,10,10,10,0,20,10,10,0,0,10,0,0,0,0,0,0,10,0,10,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0
recall a memorable conversation you had recently.,0,1,7,56.86,99,97.09,99,7,42.86,100,42.86,42.86,14.29,14.29,0,0,14.29,0,0,0,14.29,14.29,0,0,14.29,0,0,0,14.29,0,0,0,0,0,0,28.57,0,14.29,14.29,0,0,0,0,0,28.57,14.29,14.29,0,0,0,0,0,0,0,0,28.57,14.29,0,0,0,0,14.29,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,14.29,0,0,0,0,0,0,0,14.29,14.29,0,0,0,0,0,0
can you recall the details of a recent news article you read?,0,1,12,89.52,99,3.81,,12,16.67,91.67,58.33,50,16.67,16.67,0,0,16.67,0,0,0,16.67,16.67,0,8.33,8.33,0,0,0,16.67,0,0,0,0,0,0,25,0,25,8.33,0,8.33,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,25,8.33,0,0,0,0,8.33,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,8.33,0,0,0,0,0,0,8.33,0,0,8.33,0,0,0,0
recall a specific childhood memory that brings you joy.,0,1,9,66.04,99,99,99,9,22.22,100,55.56,33.33,22.22,11.11,0,0,11.11,0,0,11.11,22.22,11.11,0,0,0,0,0,0,11.11,11.11,0,0,0,0,0,22.22,0,22.22,11.11,0,0,0,0,0,22.22,11.11,11.11,0,11.11,11.11,0,0,0,0,0,22.22,11.11,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,11.11,0,0,0,0,11.11,0,11.11,0,0,0,0,0,0,11.11,11.11,0,0,0,0,0,0
can you identify the various parts of a computer motherboard?,0,1,10,97.77,89.5,63.35,,10,40,100,60,50,10,10,0,0,10,0,0,0,20,20,0,10,10,0,0,0,10,10,10,10,10,0,0,40,0,40,10,0,10,0,0,20,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,20,10,0,10,0,10,0,0,10,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,10,0,0,10,0,0,0,0
identify the constellations visible in the night sky during winter.,0,1,10,99,,99,,10,30,80,50,40,0,0,0,0,0,0,0,0,20,20,0,20,0,0,0,0,0,10,0,0,0,0,0,10,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,20,0,0,10,10,0,0,30,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0
what can you identify as the primary causes of climate change?,0,1,11,71.44,99,5.07,,11,27.27,90.91,63.64,54.55,18.18,9.09,0,0,9.09,0,0,9.09,9.09,9.09,0,18.18,9.09,0,9.09,0,9.09,9.09,0,0,0,0,0,36.36,0,36.36,9.09,18.18,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,9.09,0,9.09,0,0,0,0,0,0,9.09,0,0,9.09,0,0,0,0
identify the different species of birds in your region.,0,1,9,99,92.24,99,,9,33.33,77.78,55.56,44.44,11.11,11.11,0,0,11.11,0,0,0,22.22,11.11,0,22.22,0,0,0,0,0,11.11,0,0,0,0,0,22.22,0,22.22,11.11,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.22,0,0,22.22,0,0,0,0,0,0,0,0,0,0,0,0,11.11,11.11,0,0,0,0,0,0
can you identify the key components of a well-balanced diet?,0,1,10,97.77,99,7.03,99,10,30,90,60,50,10,10,0,0,10,0,0,0,20,20,0,10,10,0,0,0,10,10,0,0,0,0,0,30,0,30,20,0,10,0,0,0,0,10,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,20,0,0,10,0,0,10,0
identify the main characters in a famous novel.,0,1,8,99,,89.39,99,8,25,87.5,62.5,37.5,0,0,0,0,0,0,0,0,25,25,0,12.5,0,0,0,0,0,25,0,12.5,0,12.5,12.5,12.5,0,12.5,12.5,0,0,0,0,0,0,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,12.5,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,12.5,12.5,0,0,0,0,0,0
what factors can you identify as contributing to a successful team?,0,1,11,71.44,99,1,99,11,36.36,90.91,63.64,54.55,18.18,9.09,0,0,9.09,0,0,9.09,9.09,9.09,0,18.18,9.09,0,9.09,0,9.09,9.09,0,18.18,9.09,9.09,0,18.18,0,18.18,9.09,0,9.09,0,0,0,0,9.09,9.09,0,0,0,0,0,0,0,0,27.27,18.18,18.18,0,0,0,0,18.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,9.09,0,0,9.09,0,0,0,0
identify the major historical events of the 20th century.,0,1,9,99,,99,,9,33.33,88.89,77.78,44.44,0,0,0,0,0,0,0,0,33.33,22.22,22.22,11.11,0,0,0,0,0,33.33,22.22,0,0,0,0,11.11,0,11.11,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.22,11.11,0,0,0,0,0,0,0,11.11,11.11,0,0,0,0,0,0
can you identify the instruments used in a symphony orchestra?,0,1,10,97.77,99,7.03,,10,40,90,60,50,10,10,0,0,10,0,0,0,20,20,0,10,10,0,0,0,20,0,0,0,0,0,0,30,0,30,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,10,0,10,0,0,10,10,0,0,0,0,0,0,10,0,0,10,0,0,0,0
identify the types of renewable energy sources.,0,1,7,99,,24.32,,7,42.86,57.14,28.57,28.57,0,0,0,0,0,0,0,0,14.29,14.29,0,14.29,0,0,0,0,0,0,0,0,0,0,0,28.57,0,28.57,14.29,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,14.29,0,0,0,0,0,0
can you show me how to tie a bowline knot?,0,1,10,39.7,89.5,7.03,,10,10,70,60,60,20,20,10,0,10,0,0,0,10,10,0,10,10,10,0,0,10,0,0,0,0,0,0,20,0,20,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,10,0,0,10,0,0,0,0
show me your favorite piece of artwork and explain why you like it.,0,1,13,14.06,99,30.98,99,13,23.08,92.31,84.62,61.54,30.77,23.08,7.69,0,15.38,0,0,7.69,7.69,0,0,15.38,0,7.69,7.69,0,7.69,7.69,7.69,0,0,0,0,15.38,0,15.38,7.69,7.69,0,0,0,0,0,7.69,7.69,0,0,0,0,0,0,0,0,23.08,7.69,0,0,0,0,7.69,15.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,7.69,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,7.69,7.69,0,0,0,0,0,0
can you show me the steps to perform a magic trick?,0,1,11,89.52,86.82,5.07,99,11,9.09,100,72.73,54.55,18.18,18.18,9.09,0,9.09,0,0,0,18.18,18.18,0,9.09,9.09,0,0,0,18.18,9.09,0,0,0,0,0,9.09,0,9.09,0,0,9.09,0,0,0,0,9.09,9.09,0,0,0,0,0,0,0,0,18.18,9.09,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,9.09,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.18,0,9.09,0,9.09,0,0,0,0,9.09,0,0,0,0,0,0,9.09,0,0,9.09,0,0,0,0
show me the process of creating a paper airplane.,0,1,9,99,2.75,10.18,,9,33.33,66.67,55.56,44.44,11.11,11.11,11.11,0,0,0,0,0,22.22,22.22,0,11.11,0,0,0,0,11.11,0,0,11.11,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,11.11,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,11.11,11.11,0,0,0,0,0,0
can you show me how to use a software program you're familiar with?,0,1,13,31.07,99,2.93,,13,23.08,100,76.92,61.54,23.08,23.08,7.69,0,15.38,0,0,0,7.69,7.69,0,15.38,15.38,7.69,0,0,23.08,7.69,0,0,0,0,0,23.08,0,23.08,7.69,15.38,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.38,0,0,0,0,0,0,15.38,0,0,0,0,7.69,0,0,7.69,7.69,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,0,7.69,0,0,0,0,15.38,0,0,0,0,0,0,15.38,0,0,7.69,0,7.69,0,0
show me how to properly execute a yoga pose.,0,1,9,89.52,2.75,77.17,,9,22.22,77.78,55.56,44.44,11.11,11.11,11.11,0,0,0,0,0,11.11,11.11,0,11.11,0,11.11,0,0,11.11,0,0,11.11,0,0,11.11,11.11,0,11.11,11.11,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.22,11.11,0,11.11,0,0,11.11,11.11,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,11.11,11.11,0,0,0,0,0,0
can you show me the steps to make a paper origami crane?,0,1,12,89.52,84.23,3.81,,12,8.33,75,58.33,50,16.67,16.67,8.33,0,8.33,0,0,0,16.67,16.67,0,8.33,8.33,0,0,0,16.67,0,0,0,0,0,0,16.67,0,16.67,0,8.33,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,16.67,0,8.33,0,8.33,0,0,0,0,8.33,0,0,0,0,0,0,8.33,0,0,8.33,0,0,0,0
show me a demonstration of a science experiment.,0,1,8,99,1.71,15.38,,8,37.5,100,50,50,12.5,12.5,12.5,0,0,0,0,0,25,25,0,12.5,0,0,0,0,0,0,0,0,0,0,0,12.5,0,12.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,12.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,12.5,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,12.5,12.5,0,0,0,0,0,0
can you show me how to solve a rubik's cube?,0,1,10,39.7,89.5,63.35,,10,0,80,70,60,20,20,10,0,10,0,0,0,10,10,0,10,10,10,0,0,20,0,0,10,0,10,0,30,0,30,20,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,20,0,0,10,0,10,0,0
show me how to change a flat tire on a car.,0,1,11,99,5.27,99,,11,0,90.91,63.64,54.55,9.09,9.09,9.09,0,0,0,0,0,18.18,18.18,0,18.18,0,9.09,0,0,0,9.09,0,0,0,0,0,18.18,0,18.18,9.09,18.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,18.18,0,0,9.09,9.09,0,0,9.09,0,0,0,0,0,0,0,0,9.09,9.09,0,0,0,0,0,0
label the parts of a flower.,0,1,6,99,1,39.59,,6,0,66.67,50,50,0,0,0,0,0,0,0,0,33.33,33.33,0,16.67,0,0,0,0,0,0,0,0,0,0,0,16.67,0,16.67,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,16.67,16.67,0,0,0,0,0,0
can you label the countries on a world map?,0,1,9,98.16,99,10.18,,9,11.11,77.78,55.56,55.56,11.11,11.11,0,0,11.11,0,0,0,22.22,22.22,0,11.11,11.11,0,0,0,11.11,0,0,0,0,0,0,11.11,0,11.11,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.22,0,0,22.22,0,0,0,0,0,11.11,0,0,0,0,0,0,11.11,0,0,11.11,0,0,0,0
label the different components of a cell.,0,1,7,99,1,24.32,,7,28.57,57.14,57.14,42.86,0,0,0,0,0,0,0,0,28.57,28.57,0,14.29,0,0,0,0,0,14.29,0,0,0,0,0,14.29,0,14.29,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,14.29,0,0,0,0,0,0
provide labels for the sections of a scientific research paper.,0,1,10,99,,7.03,,10,40,80,60,40,0,0,0,0,0,0,0,0,20,20,0,20,0,0,0,0,0,10,10,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0,10,10,0,0,0,0,0,0
can you label the steps in the water cycle?,0,1,9,98.16,99,99,,9,0,77.78,55.56,55.56,11.11,11.11,0,0,11.11,0,0,0,22.22,22.22,0,11.11,11.11,0,0,0,11.11,0,0,0,0,0,0,11.11,0,11.11,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,22.22,11.11,0,0,0,11.11,0,11.11,0,0,0,0,0,0,11.11,0,0,11.11,0,0,0,0
label the main organs of the human digestive system.,0,1,9,99,92.24,,,9,11.11,66.67,55.56,33.33,0,0,0,0,0,0,0,0,22.22,22.22,0,11.11,0,0,0,0,0,22.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,11.11,0,0,0,0,0,0
provide labels for the various layers of the earth's atmosphere.,0,1,10,99,3.95,7.03,,10,30,60,50,40,0,0,0,0,0,0,0,0,20,20,0,20,0,0,0,0,0,10,10,0,0,0,0,10,0,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,20,10,0,0,0,10,0,0
label the elements on the periodic table.,0,1,7,99,,24.32,,7,28.57,57.14,42.86,42.86,0,0,0,0,0,0,0,0,28.57,28.57,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,14.29,14.29,0,0,0,0,0,0
can you label the parts of a car engine?,0,1,9,98.16,92.24,1,,9,0,77.78,55.56,55.56,11.11,11.11,0,0,11.11,0,0,0,22.22,22.22,0,11.11,11.11,0,0,0,11.11,0,0,0,0,0,0,22.22,0,22.22,0,0,11.11,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,11.11,0,0,0,0,11.11,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.22,0,0,0,0,0,0,11.11,0,0,11.11,0,0,0,0
label the sections of a business plan.,0,1,7,99,,97.09,,7,28.57,85.71,57.14,42.86,0,0,0,0,0,0,0,0,28.57,28.57,0,14.29,0,0,0,0,0,0,14.29,14.29,0,14.29,0,14.29,0,14.29,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,14.29,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,14.29,0,0,14.29,0,0,0,0,0,0,14.29,0,0,0,0,0,14.29,14.29,0,0,0,0,0,0
tabulate the results of a survey you recently conducted.,0,1,9,99,99,10.18,,9,44.44,66.67,44.44,44.44,11.11,11.11,0,0,11.11,0,0,0,22.22,22.22,0,11.11,0,0,0,0,0,0,0,0,0,0,0,11.11,0,11.11,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,11.11,11.11,0,0,0,0,0,0
